NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MIR12121	MIR12121	Details ...	26	-0.6216916	-2.0781837	0.0	0.012292969	0.013	5289	tags=50%, list=19%, signal=61%	
MIR4776_3P	MIR4776_3P	Details ...	142	-0.4087304	-1.8764209	0.001984127	0.19260979	0.188	5289	tags=36%, list=19%, signal=44%	
MIR24_1_5P_MIR24_2_5P	MIR24_1_5P_MIR24_2_5P	Details ...	44	-0.4731101	-1.8008788	0.002105263	0.33724132	0.331	8607	tags=55%, list=30%, signal=78%	
MIR3160_3P	MIR3160_3P	Details ...	66	-0.43978092	-1.777194	0.001980198	0.3399075	0.38	2846	tags=33%, list=10%, signal=37%	
MIR10393_5P	MIR10393_5P	Details ...	142	-0.39388764	-1.7515093	0.002020202	0.36956888	0.447	7286	tags=44%, list=26%, signal=58%	
MIR3064_3P	MIR3064_3P	Details ...	156	-0.38631412	-1.7424148	0.0	0.34524512	0.47	4808	tags=31%, list=17%, signal=37%	
MIR1914_5P	MIR1914_5P	Details ...	57	-0.45933318	-1.7389013	0.0100603625	0.31036684	0.483	2737	tags=25%, list=10%, signal=27%	
MIR4715_3P	MIR4715_3P	Details ...	65	-0.3832739	-1.7180755	0.0	0.34462565	0.538	4246	tags=29%, list=15%, signal=34%	
MIR5196_3P	MIR5196_3P	Details ...	65	-0.3983514	-1.7068344	0.005964215	0.3482183	0.571	8649	tags=54%, list=30%, signal=77%	
MIR499A_3P	MIR499A_3P	Details ...	161	-0.3588044	-1.7044369	0.001996008	0.3233919	0.577	5212	tags=34%, list=18%, signal=41%	
MIR1285_5P	MIR1285_5P	Details ...	65	-0.4339937	-1.7036093	0.012024048	0.29669884	0.578	6436	tags=40%, list=23%, signal=52%	
MIR12116	MIR12116	Details ...	57	-0.47374943	-1.6996938	0.017857144	0.28559548	0.59	7334	tags=47%, list=26%, signal=64%	
MIR4452	MIR4452	Details ...	159	-0.3476989	-1.6963699	0.0	0.27514213	0.603	7877	tags=43%, list=28%, signal=59%	
MIR499B_3P	MIR499B_3P	Details ...	163	-0.35389674	-1.6942478	0.0	0.2626529	0.609	5212	tags=33%, list=18%, signal=40%	
MIR4709_5P	MIR4709_5P	Details ...	100	-0.3791838	-1.6834807	0.0038314175	0.27747777	0.633	6359	tags=36%, list=22%, signal=46%	
MIR4484	MIR4484	Details ...	33	-0.4804712	-1.6795857	0.017612524	0.2734404	0.649	5428	tags=39%, list=19%, signal=49%	
MIR4774_5P	MIR4774_5P	Details ...	92	-0.3777375	-1.6572746	0.018108651	0.33331525	0.706	3688	tags=28%, list=13%, signal=32%	
MIR1269A_MIR1269B	MIR1269A_MIR1269B	Details ...	50	-0.41676465	-1.6563684	0.020242915	0.31828544	0.708	3909	tags=36%, list=14%, signal=42%	
MIR9898	MIR9898	Details ...	55	-0.37161097	-1.6399076	0.015594542	0.36151338	0.742	2747	tags=24%, list=10%, signal=26%	
MIR138_2_3P	MIR138_2_3P	Details ...	160	-0.36458182	-1.6283906	0.030241935	0.38660878	0.764	6016	tags=33%, list=21%, signal=41%	
MIR3616_5P	MIR3616_5P		81	-0.39168704	-1.6274264	0.014492754	0.37225577	0.766	6493	tags=37%, list=23%, signal=48%	
MIR2861	MIR2861		85	-0.4323336	-1.6239113	0.03869654	0.36959693	0.772	6562	tags=45%, list=23%, signal=58%	
MIR3925_3P	MIR3925_3P		164	-0.37797952	-1.614981	0.014	0.39005727	0.787	7371	tags=44%, list=26%, signal=59%	
MIR10525_3P	MIR10525_3P		56	-0.39771244	-1.6095568	0.025490196	0.39465714	0.798	3800	tags=32%, list=13%, signal=37%	
MIR573	MIR573		83	-0.3896115	-1.6074097	0.014767933	0.3880927	0.806	6493	tags=37%, list=23%, signal=48%	
MIR668_3P	MIR668_3P		58	-0.3499412	-1.59159	0.0116959065	0.4361268	0.83	8349	tags=48%, list=29%, signal=68%	
MIR6821_3P	MIR6821_3P		50	-0.36655107	-1.5836757	0.01910828	0.45456955	0.844	7778	tags=44%, list=27%, signal=60%	
MIR1233_3P	MIR1233_3P		77	-0.39088026	-1.5832007	0.052208837	0.4403937	0.845	5106	tags=35%, list=18%, signal=43%	
MIR3118	MIR3118		71	-0.3472416	-1.5668135	0.0062240665	0.49651513	0.867	5891	tags=32%, list=21%, signal=41%	
MIR5002_3P	MIR5002_3P		48	-0.3970523	-1.5651127	0.036217302	0.48822233	0.869	3781	tags=31%, list=13%, signal=36%	
MIR151A_3P	MIR151A_3P		30	-0.4489283	-1.5643207	0.04563492	0.47561997	0.87	6004	tags=50%, list=21%, signal=63%	
MIR660_5P	MIR660_5P		69	-0.3827078	-1.5610622	0.031746034	0.473145	0.874	6849	tags=36%, list=24%, signal=48%	
MIR5687	MIR5687		19	-0.48192197	-1.5560192	0.03125	0.48171487	0.878	4553	tags=32%, list=16%, signal=38%	
MIR6767_3P	MIR6767_3P		23	-0.43491367	-1.5378877	0.03206413	0.5543172	0.898	3021	tags=30%, list=11%, signal=34%	
MIR6884_3P	MIR6884_3P		61	-0.36294484	-1.5353105	0.020618556	0.5511015	0.904	5055	tags=34%, list=18%, signal=42%	
MIR134_5P	MIR134_5P		69	-0.34328943	-1.533872	0.010351967	0.54314446	0.907	5891	tags=32%, list=21%, signal=40%	
MIR3657	MIR3657		50	-0.35807166	-1.5314423	0.02016129	0.5402515	0.91	4766	tags=36%, list=17%, signal=43%	
MIR8076	MIR8076		125	-0.32668814	-1.5313685	0.024489796	0.5264857	0.91	1982	tags=18%, list=7%, signal=19%	
MIR130B_5P	MIR130B_5P		191	-0.30629587	-1.5299262	0.001996008	0.51926535	0.91	8115	tags=41%, list=29%, signal=57%	
MIR622	MIR622		80	-0.32547048	-1.5268617	0.010121457	0.52113044	0.914	7062	tags=39%, list=25%, signal=51%	
MIR12129	MIR12129		133	-0.32033542	-1.5171329	0.036437247	0.5542037	0.928	6278	tags=37%, list=22%, signal=47%	
MIR7849_3P	MIR7849_3P		114	-0.33961344	-1.5145333	0.03265306	0.55365795	0.932	5004	tags=26%, list=18%, signal=32%	
MIR5007_3P	MIR5007_3P		110	-0.34661758	-1.5126702	0.015841585	0.5502703	0.933	8735	tags=41%, list=31%, signal=59%	
MIR4768_5P	MIR4768_5P		315	-0.2961894	-1.5112292	0.021696253	0.54421455	0.933	7762	tags=38%, list=27%, signal=52%	
MIR6851_3P	MIR6851_3P		57	-0.36920938	-1.5105332	0.043824703	0.5354387	0.934	5719	tags=35%, list=20%, signal=44%	
MIR3672	MIR3672		48	-0.38622272	-1.5079606	0.024539877	0.53587264	0.939	3034	tags=29%, list=11%, signal=33%	
MIR3156_3P	MIR3156_3P		85	-0.32821062	-1.4993275	0.040733196	0.5665543	0.947	8130	tags=42%, list=29%, signal=59%	
MIR3059_3P	MIR3059_3P		48	-0.3367572	-1.496816	0.033402923	0.56731	0.948	3257	tags=21%, list=11%, signal=23%	
MIR4665_5P	MIR4665_5P		141	-0.2975971	-1.4948591	0.014227643	0.5644012	0.95	7598	tags=42%, list=27%, signal=57%	
MIR6817_3P	MIR6817_3P		213	-0.2933782	-1.4941798	0.009803922	0.5559528	0.951	6844	tags=34%, list=24%, signal=45%	
MIR4642	MIR4642		97	-0.3214765	-1.4901118	0.026639344	0.5659309	0.954	7293	tags=39%, list=26%, signal=53%	
MIR100_3P	MIR100_3P		67	-0.34454337	-1.489002	0.064386316	0.5599054	0.954	5031	tags=28%, list=18%, signal=34%	
MIR4633_5P	MIR4633_5P		45	-0.41164818	-1.4868627	0.07645875	0.55858105	0.956	5985	tags=38%, list=21%, signal=48%	
MIR190B_5P	MIR190B_5P		104	-0.33579186	-1.4844835	0.032	0.5597542	0.957	8738	tags=50%, list=31%, signal=72%	
MIR200A_5P	MIR200A_5P		102	-0.3344294	-1.4790958	0.03757829	0.576447	0.964	4866	tags=32%, list=17%, signal=39%	
MIR200B_5P	MIR200B_5P		102	-0.33338475	-1.4757311	0.039583333	0.5824334	0.966	4866	tags=32%, list=17%, signal=39%	
MIR3125	MIR3125		230	-0.29434615	-1.4726791	0.030612245	0.5867398	0.968	5099	tags=26%, list=18%, signal=32%	
MIR370_5P	MIR370_5P		71	-0.32878664	-1.4720881	0.03984064	0.5792493	0.968	2265	tags=18%, list=8%, signal=20%	
MIR5590_5P	MIR5590_5P		110	-0.31673062	-1.4704424	0.01984127	0.5768252	0.968	4887	tags=29%, list=17%, signal=35%	
MIR6833_3P	MIR6833_3P		392	-0.28430137	-1.4656866	0.029761905	0.5892956	0.971	7762	tags=37%, list=27%, signal=50%	
MIR624_3P	MIR624_3P		97	-0.31124485	-1.4647313	0.028	0.5843126	0.971	4242	tags=23%, list=15%, signal=27%	
MIR193B_5P	MIR193B_5P		56	-0.36876982	-1.4630271	0.046	0.58268726	0.971	7902	tags=45%, list=28%, signal=62%	
MIR6873_3P	MIR6873_3P		363	-0.28361288	-1.4626726	0.013888889	0.5752104	0.971	6527	tags=32%, list=23%, signal=41%	
MIR4475	MIR4475		67	-0.31652868	-1.4624772	0.024742268	0.5672063	0.971	2591	tags=21%, list=9%, signal=23%	
MIR4716_5P	MIR4716_5P		117	-0.3020215	-1.4590095	0.02811245	0.5741831	0.972	5362	tags=30%, list=19%, signal=37%	
MIR4528	MIR4528		204	-0.29154658	-1.457328	0.026970955	0.5732121	0.972	7574	tags=36%, list=27%, signal=48%	
MIR8071	MIR8071		34	-0.39039278	-1.4527546	0.068627454	0.58645415	0.975	8738	tags=50%, list=31%, signal=72%	
MIR190A_5P	MIR190A_5P		106	-0.3242391	-1.450897	0.06090373	0.58624846	0.975	8738	tags=49%, list=31%, signal=71%	
MIR4718	MIR4718		94	-0.32005256	-1.4507326	0.04312115	0.57854867	0.975	6530	tags=36%, list=23%, signal=47%	
MIR628_3P	MIR628_3P		82	-0.33618054	-1.4490219	0.04453441	0.5779738	0.975	8127	tags=46%, list=29%, signal=65%	
MIR6823_5P	MIR6823_5P		62	-0.3474438	-1.4483259	0.029350106	0.5735095	0.977	3957	tags=29%, list=14%, signal=34%	
MIR1_5P	MIR1_5P		86	-0.3188324	-1.4457632	0.04048583	0.5771405	0.977	4546	tags=26%, list=16%, signal=30%	
MIR4511	MIR4511		155	-0.2870703	-1.445426	0.04032258	0.5705402	0.977	6997	tags=32%, list=25%, signal=43%	
MIR582_5P	MIR582_5P		343	-0.2988473	-1.4422113	0.05394191	0.5766862	0.977	8134	tags=37%, list=29%, signal=52%	
MIR6864_3P	MIR6864_3P		46	-0.36631677	-1.4397818	0.0513347	0.57897615	0.977	3034	tags=28%, list=11%, signal=32%	
MIR6845_3P	MIR6845_3P		135	-0.30243158	-1.438041	0.04288499	0.5799816	0.981	6823	tags=34%, list=24%, signal=45%	
MIR548G_3P	MIR548G_3P		229	-0.33204302	-1.4273621	0.10909091	0.62355524	0.984	5888	tags=29%, list=21%, signal=37%	
MIR3908	MIR3908		99	-0.3045372	-1.4264894	0.057613168	0.619471	0.985	4345	tags=24%, list=15%, signal=29%	
MIR374A_3P	MIR374A_3P		129	-0.32795185	-1.4232706	0.07429719	0.62687224	0.986	7821	tags=36%, list=28%, signal=49%	
MIR4659B_5P	MIR4659B_5P		94	-0.33060917	-1.4221146	0.07480315	0.62428015	0.987	5586	tags=32%, list=20%, signal=40%	
MIR3916	MIR3916		213	-0.29198477	-1.419541	0.060542796	0.62810576	0.989	5099	tags=26%, list=18%, signal=32%	
MIR581	MIR581		77	-0.32273206	-1.4188774	0.038229376	0.62334394	0.989	7313	tags=38%, list=26%, signal=51%	
MIR4800_5P	MIR4800_5P		23	-0.44366312	-1.4169618	0.0877551	0.6248228	0.99	7089	tags=43%, list=25%, signal=58%	
MIR942_5P	MIR942_5P		204	-0.28402048	-1.4159162	0.03353057	0.6221107	0.991	7962	tags=39%, list=28%, signal=53%	
MIR10397_5P	MIR10397_5P		68	-0.3087607	-1.4150875	0.05338809	0.61833394	0.991	5683	tags=32%, list=20%, signal=40%	
MIR541_5P	MIR541_5P		114	-0.31925246	-1.4116662	0.067729086	0.6265101	0.992	4872	tags=28%, list=17%, signal=34%	
MIR675_3P	MIR675_3P		61	-0.38473418	-1.407701	0.11623246	0.6380112	0.992	7489	tags=46%, list=26%, signal=62%	
MIR3614_3P	MIR3614_3P		59	-0.3361842	-1.4068347	0.075848304	0.6351324	0.992	4774	tags=25%, list=17%, signal=30%	
MIR3134	MIR3134		61	-0.32596982	-1.4052802	0.06790123	0.6356388	0.992	7332	tags=36%, list=26%, signal=49%	
MIR3692_3P	MIR3692_3P		291	-0.27422845	-1.4025918	0.054325957	0.6403104	0.994	6538	tags=31%, list=23%, signal=40%	
MIR4539	MIR4539		74	-0.32117015	-1.4025285	0.06625259	0.63390446	0.994	6926	tags=35%, list=24%, signal=46%	
MIR6759_5P	MIR6759_5P		60	-0.32845032	-1.4022995	0.053465348	0.6280362	0.994	4924	tags=28%, list=17%, signal=34%	
MIR135B_3P	MIR135B_3P		50	-0.30896178	-1.40132	0.030241935	0.62561536	0.994	1611	tags=16%, list=6%, signal=17%	
MIR708_5P	MIR708_5P		44	-0.3792111	-1.4009075	0.1015625	0.62063587	0.994	10115	tags=66%, list=36%, signal=102%	
MIR6864_5P	MIR6864_5P		82	-0.31947774	-1.3910645	0.07509881	0.66027516	0.995	4940	tags=32%, list=17%, signal=38%	
MIR6738_3P	MIR6738_3P		147	-0.28919074	-1.387798	0.059304703	0.66874105	0.995	6137	tags=31%, list=22%, signal=39%	
MIR12113	MIR12113		89	-0.3196193	-1.38669	0.08747515	0.66678864	0.995	6926	tags=36%, list=24%, signal=47%	
MIR215_3P	MIR215_3P		132	-0.2905136	-1.3866642	0.05252101	0.66004974	0.995	5087	tags=22%, list=18%, signal=27%	
MIR3159	MIR3159		93	-0.29883695	-1.3838025	0.06012024	0.667361	0.995	8195	tags=40%, list=29%, signal=56%	
MIR135A_2_3P	MIR135A_2_3P		51	-0.30675942	-1.3827907	0.04225352	0.66540325	0.996	1611	tags=16%, list=6%, signal=17%	
MIR551B_5P	MIR551B_5P		498	-0.30611703	-1.3814318	0.118712276	0.6652523	0.996	5655	tags=28%, list=20%, signal=34%	
MIR6859_5P	MIR6859_5P		201	-0.2868835	-1.3794144	0.07172996	0.66841483	0.996	5099	tags=25%, list=18%, signal=31%	
MIR125B_2_3P	MIR125B_2_3P		127	-0.28185928	-1.3790095	0.04347826	0.66376173	0.996	7312	tags=33%, list=26%, signal=44%	
MIR28_5P	MIR28_5P		43	-0.37348616	-1.3780242	0.105675146	0.66205734	0.996	10115	tags=65%, list=36%, signal=101%	
MIR580_5P	MIR580_5P		222	-0.2917064	-1.3771309	0.092369474	0.6597804	0.996	7466	tags=34%, list=26%, signal=46%	
MIR4482_3P	MIR4482_3P		452	-0.26975554	-1.3771098	0.08368201	0.6537293	0.996	4697	tags=25%, list=17%, signal=30%	
MIR7158_3P	MIR7158_3P		58	-0.3269905	-1.3766024	0.09552845	0.6502055	0.996	2699	tags=22%, list=10%, signal=25%	
MIR421	MIR421		170	-0.30545443	-1.3765733	0.11111111	0.6443073	0.996	7261	tags=35%, list=26%, signal=47%	
MIR17_3P	MIR17_3P		129	-0.3062795	-1.3759035	0.09836066	0.6413218	0.996	3095	tags=21%, list=11%, signal=23%	
MIR548O_3P	MIR548O_3P		273	-0.27655274	-1.3734437	0.08661418	0.6470809	0.996	8303	tags=39%, list=29%, signal=54%	
MIR1246	MIR1246		50	-0.38130134	-1.373441	0.1403162	0.64125943	0.996	8057	tags=48%, list=28%, signal=67%	
MIR1273H_3P	MIR1273H_3P		95	-0.281894	-1.3725625	0.03797468	0.63919115	0.996	7208	tags=36%, list=25%, signal=48%	
MIR4502	MIR4502		76	-0.3323304	-1.3693557	0.09411765	0.6480094	0.997	10897	tags=57%, list=38%, signal=92%	
MIR221_3P	MIR221_3P		167	-0.30545932	-1.3671849	0.118236475	0.65230244	0.997	6329	tags=30%, list=22%, signal=38%	
MIR4762_3P	MIR4762_3P		263	-0.2789415	-1.3651761	0.105906315	0.6551923	0.997	6137	tags=28%, list=22%, signal=36%	
MIR7978	MIR7978		80	-0.29618117	-1.3645909	0.081871346	0.6520814	0.997	8410	tags=46%, list=30%, signal=66%	
MIR7110_3P	MIR7110_3P		379	-0.2524314	-1.3635875	0.03448276	0.6508815	0.997	6536	tags=30%, list=23%, signal=39%	
MIR1298_5P	MIR1298_5P		42	-0.3301142	-1.3613161	0.07878788	0.6558196	0.997	6710	tags=31%, list=24%, signal=40%	
MIR539_5P	MIR539_5P		370	-0.25681707	-1.3610586	0.08704454	0.65152276	0.997	5962	tags=30%, list=21%, signal=37%	
MIR3973	MIR3973		252	-0.28749746	-1.3599381	0.119521916	0.65066344	0.997	5838	tags=29%, list=21%, signal=36%	
MIR532_3P	MIR532_3P		80	-0.28012902	-1.358946	0.064	0.6497744	0.997	5528	tags=28%, list=19%, signal=34%	
MIR183_3P	MIR183_3P		193	-0.27546	-1.3589078	0.0499002	0.64456415	0.997	4668	tags=22%, list=16%, signal=26%	
MIR5009_3P	MIR5009_3P		165	-0.2762925	-1.3558371	0.07789474	0.65321517	0.997	3845	tags=22%, list=14%, signal=26%	
MIR548BC	MIR548BC		470	-0.2927742	-1.3551891	0.15169661	0.6508158	0.997	6401	tags=31%, list=23%, signal=40%	
MIR4791	MIR4791		63	-0.30596024	-1.3550917	0.057142857	0.646112	0.997	5944	tags=33%, list=21%, signal=42%	
MIR4769_3P	MIR4769_3P		104	-0.28490496	-1.3532149	0.068686865	0.6493413	0.997	7581	tags=36%, list=27%, signal=48%	
MIR511_3P	MIR511_3P		162	-0.27615938	-1.3525298	0.078895465	0.64719445	0.997	8045	tags=40%, list=28%, signal=55%	
MIR6077	MIR6077		214	-0.26491684	-1.3524039	0.054108217	0.64269096	0.997	5348	tags=28%, list=19%, signal=34%	
MIR6744_3P	MIR6744_3P		63	-0.30871186	-1.3504888	0.07171315	0.6460078	0.997	5899	tags=33%, list=21%, signal=42%	
MIR4740_5P	MIR4740_5P		66	-0.31559923	-1.3486522	0.105788425	0.649641	0.997	8702	tags=47%, list=31%, signal=68%	
MIR3176	MIR3176		71	-0.2989413	-1.3482348	0.0708502	0.6463921	0.997	4841	tags=30%, list=17%, signal=36%	
MIR548E_3P	MIR548E_3P		470	-0.29186338	-1.3477753	0.154	0.6436656	0.997	6401	tags=31%, list=23%, signal=40%	
MIR3168	MIR3168		132	-0.31462005	-1.3466651	0.12576064	0.64367986	0.997	5595	tags=33%, list=20%, signal=41%	
MIR6783_5P	MIR6783_5P		134	-0.28670502	-1.3466207	0.069473684	0.63906926	0.998	6767	tags=35%, list=24%, signal=46%	
MIR217_5P	MIR217_5P		184	-0.2752333	-1.3461194	0.08659794	0.63657844	0.998	5091	tags=27%, list=18%, signal=33%	
MIR1322	MIR1322		59	-0.35163423	-1.3450936	0.11704312	0.63683677	0.998	4370	tags=32%, list=15%, signal=38%	
MIR150_3P	MIR150_3P		122	-0.26811743	-1.3449851	0.095918365	0.6327324	0.998	7608	tags=34%, list=27%, signal=47%	
MIR4695_3P	MIR4695_3P		71	-0.3128841	-1.3438245	0.111788616	0.6328139	0.998	4522	tags=27%, list=16%, signal=32%	
MIR222_3P	MIR222_3P		164	-0.3009975	-1.3436868	0.12727273	0.6287805	0.998	6329	tags=29%, list=22%, signal=37%	
MIR499A_5P	MIR499A_5P		167	-0.3065088	-1.3421872	0.158	0.63065016	0.998	4436	tags=25%, list=16%, signal=29%	
MIR4298	MIR4298		57	-0.300497	-1.3399725	0.073619634	0.63524413	0.998	4722	tags=28%, list=17%, signal=34%	
MIR133A_5P	MIR133A_5P		126	-0.29715332	-1.3395207	0.112474434	0.6325511	0.998	4842	tags=27%, list=17%, signal=32%	
MIR1323	MIR1323		311	-0.26310694	-1.3377469	0.10621242	0.6353873	0.998	8130	tags=37%, list=29%, signal=52%	
MIR1303	MIR1303		204	-0.26882863	-1.3366817	0.061965812	0.6356517	0.998	5134	tags=26%, list=18%, signal=31%	
MIR548AZ_3P	MIR548AZ_3P		475	-0.29290324	-1.3365891	0.1626506	0.63161594	0.998	6401	tags=31%, list=23%, signal=40%	
MIR3124_3P	MIR3124_3P		214	-0.26481247	-1.3364339	0.06860707	0.6278509	0.998	5794	tags=29%, list=20%, signal=36%	
MIR4652_5P	MIR4652_5P		37	-0.3507874	-1.335825	0.122047246	0.6259295	0.998	3007	tags=24%, list=11%, signal=27%	
MIR3065_5P	MIR3065_5P		447	-0.261241	-1.3357943	0.11264822	0.62186104	0.998	8128	tags=37%, list=29%, signal=51%	
MIR4750_3P	MIR4750_3P		37	-0.33586463	-1.3346425	0.064327486	0.6220018	0.998	4631	tags=27%, list=16%, signal=32%	
MIR6074	MIR6074		262	-0.2834507	-1.3344741	0.13238288	0.6186436	0.998	6010	tags=28%, list=21%, signal=35%	
MIR5010_3P	MIR5010_3P		293	-0.25621942	-1.3344018	0.064257026	0.6148252	0.998	6352	tags=29%, list=22%, signal=37%	
MIR140_3P	MIR140_3P		142	-0.26684433	-1.3339353	0.060165975	0.6126696	0.998	5979	tags=30%, list=21%, signal=38%	
MIR12132	MIR12132		137	-0.26770264	-1.3336064	0.0989899	0.6101543	0.998	5858	tags=29%, list=21%, signal=37%	
MIR3151_5P	MIR3151_5P		44	-0.32329786	-1.332023	0.10165975	0.61232144	0.998	7916	tags=41%, list=28%, signal=57%	
MIR3189_5P	MIR3189_5P		52	-0.30828956	-1.3317989	0.09486166	0.60916454	0.998	2500	tags=17%, list=9%, signal=19%	
MIR299_3P	MIR299_3P		53	-0.33562607	-1.3317851	0.13849287	0.6052928	0.998	5326	tags=30%, list=19%, signal=37%	
MIR548A_3P	MIR548A_3P		470	-0.2877587	-1.3313283	0.15968063	0.60317975	0.998	6401	tags=31%, list=23%, signal=39%	
MIR548F_3P	MIR548F_3P		473	-0.28807074	-1.3311381	0.15768462	0.6001501	0.998	6401	tags=31%, list=23%, signal=39%	
MIR188_3P	MIR188_3P		147	-0.27499345	-1.3310252	0.08582834	0.59680545	0.998	6401	tags=33%, list=23%, signal=42%	
MIR2682_5P	MIR2682_5P		109	-0.30191234	-1.3309629	0.09917355	0.59330827	0.998	8251	tags=38%, list=29%, signal=53%	
MIR4714_3P	MIR4714_3P		53	-0.3280201	-1.3308307	0.092402466	0.5900941	0.998	7276	tags=40%, list=26%, signal=53%	
MIR549A_3P	MIR549A_3P		74	-0.31211686	-1.3303757	0.14457831	0.58825696	0.998	5510	tags=31%, list=19%, signal=38%	
MIR371B_3P	MIR371B_3P		36	-0.3448401	-1.3292799	0.16141732	0.5887653	0.998	10107	tags=47%, list=36%, signal=73%	
MIR12119	MIR12119		179	-0.268104	-1.3282843	0.118236475	0.5890621	0.998	8155	tags=36%, list=29%, signal=51%	
MIR4704_3P	MIR4704_3P		140	-0.26754874	-1.3266071	0.0661157	0.5915639	0.998	8128	tags=36%, list=29%, signal=50%	
MIR2355_3P	MIR2355_3P		105	-0.30505	-1.3260487	0.10217391	0.5901361	0.998	3036	tags=19%, list=11%, signal=21%	
MIR633	MIR633		134	-0.2690697	-1.326039	0.09494949	0.586631	0.998	4848	tags=24%, list=17%, signal=29%	
MIR6816_3P	MIR6816_3P		31	-0.3629378	-1.3249153	0.13549618	0.58702695	0.998	6767	tags=32%, list=24%, signal=42%	
MIR4700_3P	MIR4700_3P		96	-0.2886058	-1.3236052	0.06748466	0.5887465	0.998	4680	tags=25%, list=16%, signal=30%	
MIR1200	MIR1200		317	-0.25321808	-1.323525	0.10526316	0.58567625	0.998	5131	tags=24%, list=18%, signal=29%	
MIR4677_3P	MIR4677_3P		129	-0.26906297	-1.3210022	0.062240664	0.59172624	0.998	6295	tags=29%, list=22%, signal=38%	
MIR486_5P	MIR486_5P		87	-0.28906673	-1.3206525	0.06680162	0.58960295	0.998	8748	tags=44%, list=31%, signal=63%	
MIR3185	MIR3185		193	-0.25796488	-1.319786	0.057768926	0.5892419	0.998	8054	tags=38%, list=28%, signal=53%	
MIR4307	MIR4307		410	-0.26127285	-1.319584	0.11198428	0.58668995	0.999	8095	tags=35%, list=29%, signal=49%	
MIR656_3P	MIR656_3P		394	-0.2655321	-1.3192924	0.12955466	0.58457166	0.999	7347	tags=37%, list=26%, signal=49%	
MIR12125	MIR12125		105	-0.26630977	-1.3186989	0.060194176	0.583533	0.999	5974	tags=27%, list=21%, signal=34%	
MIR6817_5P	MIR6817_5P		105	-0.2785442	-1.3173224	0.08384458	0.58518136	0.999	7581	tags=35%, list=27%, signal=48%	
MIR4757_5P	MIR4757_5P		62	-0.302423	-1.3167292	0.08163265	0.5842388	0.999	5899	tags=32%, list=21%, signal=41%	
MIR30D_3P	MIR30D_3P		371	-0.25700873	-1.3154587	0.12753037	0.5859258	0.999	5054	tags=24%, list=18%, signal=29%	
MIR6509_5P	MIR6509_5P		87	-0.30507198	-1.3142493	0.1618497	0.5870259	0.999	5539	tags=25%, list=20%, signal=31%	
MIR5584_3P	MIR5584_3P		131	-0.27938813	-1.3122479	0.10970464	0.5911656	0.999	5428	tags=29%, list=19%, signal=36%	
MIR4455	MIR4455		101	-0.2689922	-1.3116957	0.0741483	0.5899623	0.999	6753	tags=35%, list=24%, signal=45%	
MIR31_5P	MIR31_5P		145	-0.24196206	-1.3105202	0.047034767	0.5913739	0.999	5891	tags=28%, list=21%, signal=35%	
MIR3144_3P	MIR3144_3P		60	-0.30599087	-1.309663	0.1167002	0.5914057	0.999	2772	tags=18%, list=10%, signal=20%	
MIR520G_5P	MIR520G_5P		54	-0.37545574	-1.3082422	0.1403162	0.59382004	0.999	5970	tags=39%, list=21%, signal=49%	
MIR7159_5P	MIR7159_5P		337	-0.267237	-1.3078083	0.15686275	0.5923222	0.999	7067	tags=32%, list=25%, signal=42%	
MIR142_5P	MIR142_5P		336	-0.27050102	-1.3069518	0.14516129	0.59224755	0.999	5877	tags=29%, list=21%, signal=36%	
MIR6894_5P	MIR6894_5P		36	-0.31764233	-1.3046961	0.078	0.5975567	0.999	5134	tags=25%, list=18%, signal=30%	
MIR100_5P_MIR99A_5P_MIR99B_5P	MIR100_5P_MIR99A_5P_MIR99B_5P		18	-0.3948707	-1.3036786	0.11977186	0.5983603	0.999	5707	tags=39%, list=20%, signal=49%	
MIR4418	MIR4418		138	-0.26888257	-1.3025265	0.11088296	0.5998024	0.999	6007	tags=30%, list=21%, signal=37%	
MIR6735_3P	MIR6735_3P		33	-0.36670256	-1.3021894	0.14081633	0.5978202	0.999	1458	tags=18%, list=5%, signal=19%	
MIR6760_3P	MIR6760_3P		94	-0.28181666	-1.3019794	0.09259259	0.59533	0.999	5944	tags=33%, list=21%, signal=42%	
MIR9983_3P	MIR9983_3P		449	-0.26303253	-1.3007622	0.15049505	0.59671235	0.999	8130	tags=35%, list=29%, signal=48%	
MIR758_5P	MIR758_5P		33	-0.3129393	-1.2999538	0.08130081	0.5963504	0.999	8185	tags=42%, list=29%, signal=60%	
MIR4638_3P	MIR4638_3P		57	-0.29440698	-1.2985774	0.1223301	0.59853977	0.999	10524	tags=49%, list=37%, signal=78%	
MIR324_3P	MIR324_3P		75	-0.2880686	-1.2972679	0.11554622	0.6005927	0.999	6530	tags=39%, list=23%, signal=50%	
MIR10226	MIR10226		73	-0.27862874	-1.2967688	0.12962963	0.5991827	0.999	6482	tags=32%, list=23%, signal=41%	
MIR6514_5P	MIR6514_5P		47	-0.30020443	-1.2965506	0.11434109	0.59697235	0.999	6279	tags=38%, list=22%, signal=49%	
MIR548L	MIR548L		349	-0.26653984	-1.2963877	0.1670061	0.5945703	0.999	7239	tags=34%, list=25%, signal=45%	
MIR5689	MIR5689		146	-0.2973443	-1.2953776	0.19367589	0.59539706	0.999	7484	tags=38%, list=26%, signal=51%	
